ANO;NIVEL;COD_CURSO;NOME_CURSO;CIDADE;PAIS;NOME_PAIS;TOTAL;
2009;D;28;Ambiente e Sociedade;Curitiba;BR;Brasil;1;
2009;D;28;Ambiente e Sociedade;Lavras;BR;Brasil;1;
2009;D;28;Ambiente e Sociedade;Lima;PE;Peru;1;
2009;D;28;Ambiente e Sociedade;Natal;BR;Brasil;1;
2009;D;28;Ambiente e Sociedade;Niterói;BR;Brasil;1;
2009;D;28;Ambiente e Sociedade;Piracicaba;BR;Brasil;1;
2009;D;28;Ambiente e Sociedade;Porto Alegre;BR;Brasil;2;
2009;D;28;Ambiente e Sociedade;Presidente Venceslau;BR;Brasil;1;
2009;D;28;Ambiente e Sociedade;Rio Claro;BR;Brasil;1;
2009;D;28;Ambiente e Sociedade;Rio de Janeiro;BR;Brasil;4;
2009;D;28;Ambiente e Sociedade;São Bernardo do Campo;BR;Brasil;1;
2009;D;28;Ambiente e Sociedade;São João da Boa Vista;BR;Brasil;1;
2009;D;28;Ambiente e Sociedade;São José dos Campos;BR;Brasil;1;
2009;D;28;Ambiente e Sociedade;São Paulo;BR;Brasil;7;
2009;D;28;Ambiente e Sociedade;São Roque;BR;Brasil;1;
2009;D;28;Ambiente e Sociedade;Uberlândia;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Adamantina;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Americana;BR;Brasil;2;
2009;D;29;Doutorado em Artes;Araçatuba;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Araraquara;BR;Brasil;2;
2009;D;29;Doutorado em Artes;Barretos;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Batatais;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Bauru;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Belém;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Belo Horizonte;BR;Brasil;5;
2009;D;29;Doutorado em Artes;Boulogne Billancourt;FR;França;1;
2009;D;29;Doutorado em Artes;Bragança Paulista;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Brasília;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Campanha;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Campinas;BR;Brasil;15;
2009;D;29;Doutorado em Artes;Catanduva;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Colatina;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Corinto;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Curitiba;BR;Brasil;2;
2009;D;29;Doutorado em Artes;Embu-Guaçu;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Flórida Paulista;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Gastão Vidigal;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Goiânia;BR;Brasil;2;
2009;D;29;Doutorado em Artes;Guaíra;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Imbituba;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Itapeva;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Itapira;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Ituiutaba;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Jundiaí;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Limeira;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Manaus;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Manoel Vitorino;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Mogi das Cruzes;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Muriaé;BR;Brasil;1;
2009;D;29;Doutorado em Artes;New York-New York;US;Estados Unidos da América;1;
2009;D;29;Doutorado em Artes;Ourinhos;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Passo Fundo;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Pelotas;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Piracicaba;BR;Brasil;2;
2009;D;29;Doutorado em Artes;Porto Alegre;BR;Brasil;3;
2009;D;29;Doutorado em Artes;Porto Feliz;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Presidente Prudente;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Recife;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Ribeirão Preto;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Rio de Janeiro;BR;Brasil;3;
2009;D;29;Doutorado em Artes;Salto;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Salvador;BR;Brasil;2;
2009;D;29;Doutorado em Artes;Santa Maria;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Santo André;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Santo Antônio da Platina;BR;Brasil;1;
2009;D;29;Doutorado em Artes;Santos;BR;Brasil;1;
2009;D;29;Doutorado em Artes;São João da Boa Vista;BR;Brasil;3;
2009;D;29;Doutorado em Artes;São José dos Campos;BR;Brasil;1;
2009;D;29;Doutorado em Artes;São Paulo;BR;Brasil;34;
2009;D;29;Doutorado em Artes;Uberlândia;BR;Brasil;1;
2009;D;30;Ciência Política;Amparo;BR;Brasil;1;
2009;D;30;Ciência Política;Araraquara;BR;Brasil;1;
2009;D;30;Ciência Política;Avaré;BR;Brasil;1;
2009;D;30;Ciência Política;Belo Horizonte;BR;Brasil;1;
2009;D;30;Ciência Política;Boa Vista;BR;Brasil;1;
2009;D;30;Ciência Política;Buriti dos Lopes;BR;Brasil;1;
2009;D;30;Ciência Política;Campinas;BR;Brasil;5;
2009;D;30;Ciência Política;Capão Bonito;BR;Brasil;1;
2009;D;30;Ciência Política;Cerro Largo;BR;Brasil;1;
2009;D;30;Ciência Política;Chapecó;BR;Brasil;1;
2009;D;30;Ciência Política;Concepcion;CL;Chile;1;
2009;D;30;Ciência Política;Curitiba;BR;Brasil;1;
2009;D;30;Ciência Política;Estrela D'Oeste;BR;Brasil;1;
2009;D;30;Ciência Política;Goiânia;BR;Brasil;2;
2009;D;30;Ciência Política;Guaratinguetá;BR;Brasil;1;
2009;D;30;Ciência Política;Guarulhos;BR;Brasil;1;
2009;D;30;Ciência Política;Ipatinga;BR;Brasil;1;
2009;D;30;Ciência Política;Ipirá;BR;Brasil;1;
2009;D;30;Ciência Política;Jundiaí;BR;Brasil;1;
2009;D;30;Ciência Política;Marília;BR;Brasil;1;
2009;D;30;Ciência Política;Natal;BR;Brasil;1;
2009;D;30;Ciência Política;Passa Quatro;BR;Brasil;1;
2009;D;30;Ciência Política;Pedro Leopoldo;BR;Brasil;1;
2009;D;30;Ciência Política;Pieve Di Cadore;IT;Itália;1;
2009;D;30;Ciência Política;Pouso Alegre;BR;Brasil;1;
2009;D;30;Ciência Política;Recife;BR;Brasil;1;
2009;D;30;Ciência Política;Ribeirão Preto;BR;Brasil;1;
2009;D;30;Ciência Política;Rio de Janeiro;BR;Brasil;4;
2009;D;30;Ciência Política;Salvador;BR;Brasil;1;
2009;D;30;Ciência Política;Santa Juliana;BR;Brasil;1;
2009;D;30;Ciência Política;Santos;BR;Brasil;1;
2009;D;30;Ciência Política;São Bernardo do Campo;BR;Brasil;1;
2009;D;30;Ciência Política;São Carlos;BR;Brasil;1;
2009;D;30;Ciência Política;São Francisco do Piauí;BR;Brasil;1;
2009;D;30;Ciência Política;São Manuel;BR;Brasil;1;
2009;D;30;Ciência Política;São Miguel Arcanjo;CV;Cabo Verde;1;
2009;D;30;Ciência Política;São Paulo;BR;Brasil;12;
2009;D;31;Estatística;Araraquara;BR;Brasil;1;
2009;D;31;Estatística;Cali;CO;Colômbia;1;
2009;D;31;Estatística;Campinas;BR;Brasil;3;
2009;D;31;Estatística;Cartagena;CO;Colômbia;1;
2009;D;31;Estatística;Erechim;BR;Brasil;1;
2009;D;31;Estatística;Goiânia;BR;Brasil;1;
2009;D;31;Estatística;Gurupi;BR;Brasil;1;
2009;D;31;Estatística;Iporá;BR;Brasil;1;
2009;D;31;Estatística;Itapiranga;BR;Brasil;2;
2009;D;31;Estatística;Monte Alto;BR;Brasil;1;
2009;D;31;Estatística;Monte Mor;BR;Brasil;1;
2009;D;31;Estatística;Muzambinho;BR;Brasil;1;
2009;D;31;Estatística;Recife;BR;Brasil;1;
2009;D;31;Estatística;Rio de Janeiro;BR;Brasil;1;
2009;D;31;Estatística;Santarém;BR;Brasil;1;
2009;D;31;Estatística;São Paulo;BR;Brasil;1;
2009;D;31;Estatística;Uberaba;BR;Brasil;1;
2009;D;51;Matemática;Americana;BR;Brasil;1;
2009;D;51;Matemática;Andradina;BR;Brasil;1;
2009;D;51;Matemática;Aquidauana;BR;Brasil;1;
2009;D;51;Matemática;Araguari;BR;Brasil;2;
2009;D;51;Matemática;Araraquara;BR;Brasil;1;
2009;D;51;Matemática;Arequipa;PE;Peru;1;
2009;D;51;Matemática;Balcarce;AR;Argentina;1;
2009;D;51;Matemática;Barra do Rocha;BR;Brasil;1;
2009;D;51;Matemática;Barracão;BR;Brasil;1;
2009;D;51;Matemática;Belém;BR;Brasil;2;
2009;D;51;Matemática;Belo Horizonte;BR;Brasil;1;
2009;D;51;Matemática;Birigüi;BR;Brasil;1;
2009;D;51;Matemática;Brasília;BR;Brasil;4;
2009;D;51;Matemática;Campina Grande;BR;Brasil;1;
2009;D;51;Matemática;Campinas;BR;Brasil;2;
2009;D;51;Matemática;Campos Belos;BR;Brasil;1;
2009;D;51;Matemática;Campos dos Goytacazes;BR;Brasil;1;
2009;D;51;Matemática;Carazinho;BR;Brasil;1;
2009;D;51;Matemática;Conceição do Castelo;BR;Brasil;1;
2009;D;51;Matemática;Conselheiro Pena;BR;Brasil;1;
2009;D;51;Matemática;Coronel Fabriciano;BR;Brasil;1;
2009;D;51;Matemática;Cuiabá;BR;Brasil;2;
2009;D;51;Matemática;Cundinamarca-Bogota;CO;Colômbia;1;
2009;D;51;Matemática;Feira de Santana;BR;Brasil;1;
2009;D;51;Matemática;Floreal;BR;Brasil;1;
2009;D;51;Matemática;Guiricema;BR;Brasil;1;
2009;D;51;Matemática;I-Lan Hsien;CN;China;1;
2009;D;51;Matemática;Inhumas;BR;Brasil;1;
2009;D;51;Matemática;Itu;BR;Brasil;2;
2009;D;51;Matemática;Jales;BR;Brasil;1;
2009;D;51;Matemática;João Pessoa;BR;Brasil;1;
2009;D;51;Matemática;Jundiaí;BR;Brasil;1;
2009;D;51;Matemática;Lima;PE;Peru;1;
2009;D;51;Matemática;Londrina;BR;Brasil;1;
2009;D;51;Matemática;Macaé;BR;Brasil;1;
2009;D;51;Matemática;Maringá;BR;Brasil;3;
2009;D;51;Matemática;Mirassol;BR;Brasil;1;
2009;D;51;Matemática;Monte Carmelo;BR;Brasil;1;
2009;D;51;Matemática;Monteria;CO;Colômbia;1;
2009;D;51;Matemática;Niterói;BR;Brasil;1;
2009;D;51;Matemática;Olímpia;BR;Brasil;1;
2009;D;51;Matemática;Óbidos;BR;Brasil;1;
2009;D;51;Matemática;Paranavaí;BR;Brasil;1;
2009;D;51;Matemática;Patos de Minas;BR;Brasil;1;
2009;D;51;Matemática;Pelotas;BR;Brasil;1;
2009;D;51;Matemática;Perdizes;BR;Brasil;1;
2009;D;51;Matemática;Poços de Caldas;BR;Brasil;1;
2009;D;51;Matemática;Porto Alegre;BR;Brasil;2;
2009;D;51;Matemática;Porto da Folha;BR;Brasil;1;
2009;D;51;Matemática;Recife;BR;Brasil;1;
2009;D;51;Matemática;Ribeirão Preto;BR;Brasil;1;
2009;D;51;Matemática;Rio de Janeiro;BR;Brasil;8;
2009;D;51;Matemática;Salvador;BR;Brasil;2;
2009;D;51;Matemática;Santa Albertina;BR;Brasil;1;
2009;D;51;Matemática;Santa Rita do Sapucaí;BR;Brasil;1;
2009;D;51;Matemática;Santos;BR;Brasil;1;
2009;D;51;Matemática;Sarzedo;BR;Brasil;1;
2009;D;51;Matemática;São Bernardo do Campo;BR;Brasil;1;
2009;D;51;Matemática;São Gonçalo;BR;Brasil;1;
2009;D;51;Matemática;São Gotardo;BR;Brasil;1;
2009;D;51;Matemática;São Jorge do Patrocínio;BR;Brasil;1;
2009;D;51;Matemática;São José do Rio Preto;BR;Brasil;2;
2009;D;51;Matemática;São José dos Campos;BR;Brasil;1;
2009;D;51;Matemática;São Paulo;BR;Brasil;8;
2009;D;51;Matemática;Terra Boa;BR;Brasil;1;
2009;D;51;Matemática;Timbaúba;BR;Brasil;1;
2009;D;51;Matemática;Tupã;BR;Brasil;1;
2009;D;51;Matemática;Vargem Grande do Sul;BR;Brasil;1;
2009;D;51;Matemática;Viçosa;BR;Brasil;1;
2009;D;51;Matemática;Vitória;BR;Brasil;1;
2009;D;51;Matemática;Votuporanga;BR;Brasil;1;
2009;D;51;Matemática;Xambrê;BR;Brasil;1;
2009;D;53;Ciência da Computação;Alfenas;BR;Brasil;1;
2009;D;53;Ciência da Computação;Americana;BR;Brasil;1;
2009;D;53;Ciência da Computação;Andradina;BR;Brasil;1;
2009;D;53;Ciência da Computação;Aracaju;BR;Brasil;1;
2009;D;53;Ciência da Computação;Araçatuba;BR;Brasil;1;
2009;D;53;Ciência da Computação;Arapiraca;BR;Brasil;1;
2009;D;53;Ciência da Computação;Barbacena;BR;Brasil;1;
2009;D;53;Ciência da Computação;Barra Bonita;BR;Brasil;1;
2009;D;53;Ciência da Computação;Barracão;BR;Brasil;1;
2009;D;53;Ciência da Computação;Barretos;BR;Brasil;1;
2009;D;53;Ciência da Computação;Bauru;BR;Brasil;2;
2009;D;53;Ciência da Computação;Belém;BR;Brasil;2;
2009;D;53;Ciência da Computação;Belo Horizonte;BR;Brasil;1;
2009;D;53;Ciência da Computação;Bento Gonçalves;BR;Brasil;1;
2009;D;53;Ciência da Computação;Bilac;BR;Brasil;1;
2009;D;53;Ciência da Computação;Botucatu;BR;Brasil;1;
2009;D;53;Ciência da Computação;Brasília;BR;Brasil;3;
2009;D;53;Ciência da Computação;Cambará;BR;Brasil;1;
2009;D;53;Ciência da Computação;Campina Grande;BR;Brasil;1;
2009;D;53;Ciência da Computação;Campinas;BR;Brasil;9;
2009;D;53;Ciência da Computação;Campo Grande;BR;Brasil;4;
2009;D;53;Ciência da Computação;Caratinga;BR;Brasil;1;
2009;D;53;Ciência da Computação;Castilho;BR;Brasil;1;
2009;D;53;Ciência da Computação;Cianorte;BR;Brasil;1;
2009;D;53;Ciência da Computação;Coronel Fabriciano;BR;Brasil;1;
2009;D;53;Ciência da Computação;Cruzília;BR;Brasil;1;
2009;D;53;Ciência da Computação;Curitiba;BR;Brasil;5;
2009;D;53;Ciência da Computação;Dourados;BR;Brasil;3;
2009;D;53;Ciência da Computação;Enéas Marques;BR;Brasil;1;
2009;D;53;Ciência da Computação;Fátima do Sul;BR;Brasil;1;
2009;D;53;Ciência da Computação;Fortaleza;BR;Brasil;2;
2009;D;53;Ciência da Computação;Foz do Iguaçu;BR;Brasil;1;
2009;D;53;Ciência da Computação;Fraiburgo;BR;Brasil;1;
2009;D;53;Ciência da Computação;Goiânia;BR;Brasil;4;
2009;D;53;Ciência da Computação;Guaitarilla;CO;Colômbia;1;
2009;D;53;Ciência da Computação;Guaratinguetá;BR;Brasil;1;
2009;D;53;Ciência da Computação;Heemstede;NL;Holanda;1;
2009;D;53;Ciência da Computação;Hünfeld;DA;Alemanha;1;
2009;D;53;Ciência da Computação;Ilhéus;BR;Brasil;1;
2009;D;53;Ciência da Computação;Ipatinga;BR;Brasil;1;
2009;D;53;Ciência da Computação;Iquitos;PE;Peru;1;
2009;D;53;Ciência da Computação;Iracemápolis;BR;Brasil;1;
2009;D;53;Ciência da Computação;Itabirito;BR;Brasil;1;
2009;D;53;Ciência da Computação;Itararé;BR;Brasil;1;
2009;D;53;Ciência da Computação;Itatiba;BR;Brasil;1;
2009;D;53;Ciência da Computação;Jales;BR;Brasil;1;
2009;D;53;Ciência da Computação;Jardim;BR;Brasil;1;
2009;D;53;Ciência da Computação;Juiz de Fora;BR;Brasil;1;
2009;D;53;Ciência da Computação;Lages;BR;Brasil;1;
2009;D;53;Ciência da Computação;Lavras;BR;Brasil;1;
2009;D;53;Ciência da Computação;Limeira;BR;Brasil;1;
2009;D;53;Ciência da Computação;Londrina;BR;Brasil;1;
2009;D;53;Ciência da Computação;Maceió;BR;Brasil;1;
2009;D;53;Ciência da Computação;Maringá;BR;Brasil;2;
2009;D;53;Ciência da Computação;Mococa;BR;Brasil;1;
2009;D;53;Ciência da Computação;Montes Claros;BR;Brasil;1;
2009;D;53;Ciência da Computação;Nova Trento;BR;Brasil;1;
2009;D;53;Ciência da Computação;Pacajus;BR;Brasil;1;
2009;D;53;Ciência da Computação;Palma Sola;BR;Brasil;1;
2009;D;53;Ciência da Computação;Palotina;BR;Brasil;1;
2009;D;53;Ciência da Computação;Paris;FR;França;1;
2009;D;53;Ciência da Computação;Pelotas;BR;Brasil;1;
2009;D;53;Ciência da Computação;Pirajuí;BR;Brasil;1;
2009;D;53;Ciência da Computação;Poço Fundo;BR;Brasil;1;
2009;D;53;Ciência da Computação;Ponta Grossa;BR;Brasil;1;
2009;D;53;Ciência da Computação;Presidente Prudente;BR;Brasil;1;
2009;D;53;Ciência da Computação;Presidente Venceslau;BR;Brasil;1;
2009;D;53;Ciência da Computação;Ribeirão Preto;BR;Brasil;1;
2009;D;53;Ciência da Computação;Rio de Janeiro;BR;Brasil;5;
2009;D;53;Ciência da Computação;Rio Verde;BR;Brasil;1;
2009;D;53;Ciência da Computação;Salvador;BR;Brasil;6;
2009;D;53;Ciência da Computação;Santa Bárbara D'Oeste;BR;Brasil;3;
2009;D;53;Ciência da Computação;Santa Izabel do Oeste;BR;Brasil;1;
2009;D;53;Ciência da Computação;Santo André;BR;Brasil;1;
2009;D;53;Ciência da Computação;São Caetano do Sul;BR;Brasil;1;
2009;D;53;Ciência da Computação;São José do Rio Preto;BR;Brasil;1;
2009;D;53;Ciência da Computação;São Luís;BR;Brasil;2;
2009;D;53;Ciência da Computação;São Paulo;BR;Brasil;13;
2009;D;53;Ciência da Computação;Sorocaba;BR;Brasil;1;
2009;D;53;Ciência da Computação;Trindade;BR;Brasil;1;
2009;D;53;Ciência da Computação;Tucuruí;BR;Brasil;1;
2009;D;53;Ciência da Computação;Umtali-Zimbábue;PT;Portugal;1;
2009;D;54;Física;Abaetetuba;BR;Brasil;1;
2009;D;54;Física;Americana;BR;Brasil;1;
2009;D;54;Física;Andradas;BR;Brasil;1;
2009;D;54;Física;Andradina;BR;Brasil;1;
2009;D;54;Física;Apurimac;PE;Peru;1;
2009;D;54;Física;Barrancabermeja;CO;Colômbia;1;
2009;D;54;Física;Belém;BR;Brasil;1;
2009;D;54;Física;Birigüi;BR;Brasil;1;
2009;D;54;Física;Bogotá;CO;Colômbia;1;
2009;D;54;Física;Brasília;BR;Brasil;2;
2009;D;54;Física;Bucaramanga;CO;Colômbia;2;
2009;D;54;Física;Cachoeiro de Itapemirim;BR;Brasil;1;
2009;D;54;Física;Cali Valle;CO;Colômbia;1;
2009;D;54;Física;Campinas;BR;Brasil;15;
2009;D;54;Física;Catalão;BR;Brasil;1;
2009;D;54;Física;Ceres;BR;Brasil;2;
2009;D;54;Física;Chanchamayo;PE;Peru;1;
2009;D;54;Física;Chapecó;BR;Brasil;1;
2009;D;54;Física;Chiclayo;PE;Peru;1;
2009;D;54;Física;Cianorte;BR;Brasil;1;
2009;D;54;Física;Cornélio Procópio;BR;Brasil;1;
2009;D;54;Física;Coronel Fabriciano;BR;Brasil;2;
2009;D;54;Física;Cuiabá;BR;Brasil;2;
2009;D;54;Física;Cundinamarca-Bogota;CO;Colômbia;2;
2009;D;54;Física;Curitiba;BR;Brasil;4;
2009;D;54;Física;Cúcuta;CO;Colômbia;1;
2009;D;54;Física;Dois Córregos;BR;Brasil;1;
2009;D;54;Física;Dourados;BR;Brasil;1;
2009;D;54;Física;Espírito Santo do Pinhal;BR;Brasil;2;
2009;D;54;Física;Fortaleza;BR;Brasil;3;
2009;D;54;Física;Goiânia;BR;Brasil;4;
2009;D;54;Física;Guaçuí;BR;Brasil;1;
2009;D;54;Física;Guaíra;BR;Brasil;1;
2009;D;54;Física;Guaxupé;BR;Brasil;1;
2009;D;54;Física;Iracema;BR;Brasil;1;
2009;D;54;Física;Irecê;BR;Brasil;1;
2009;D;54;Física;Itápolis;BR;Brasil;1;
2009;D;54;Física;Itu;BR;Brasil;1;
2009;D;54;Física;Ituverava;BR;Brasil;1;
2009;D;54;Física;Jaú;BR;Brasil;1;
2009;D;54;Física;Joinville;BR;Brasil;1;
2009;D;54;Física;Juiz de Fora;BR;Brasil;3;
2009;D;54;Física;Jundiaí;BR;Brasil;3;
2009;D;54;Física;Lima;PE;Peru;3;
2009;D;54;Física;Londrina;BR;Brasil;1;
2009;D;54;Física;Lorena;BR;Brasil;2;
2009;D;54;Física;Luz;BR;Brasil;1;
2009;D;54;Física;Marília;BR;Brasil;1;
2009;D;54;Física;Matanzas;CU;Cuba;1;
2009;D;54;Física;Monteria;CO;Colômbia;1;
2009;D;54;Física;Morungaba;BR;Brasil;1;
2009;D;54;Física;Natal;BR;Brasil;1;
2009;D;54;Física;Niterói;BR;Brasil;2;
2009;D;54;Física;Nova Iguaçu;BR;Brasil;1;
2009;D;54;Física;Ourinhos;BR;Brasil;1;
2009;D;54;Física;Paraíso do Tocantins;BR;Brasil;1;
2009;D;54;Física;Petrópolis;BR;Brasil;1;
2009;D;54;Física;Pilar do Sul;BR;Brasil;1;
2009;D;54;Física;Pirajuí;BR;Brasil;1;
2009;D;54;Física;Pitangui;BR;Brasil;1;
2009;D;54;Física;Ponta Grossa;BR;Brasil;1;
2009;D;54;Física;Porto Alegre;BR;Brasil;1;
2009;D;54;Física;Posse;BR;Brasil;1;
2009;D;54;Física;Recife;BR;Brasil;3;
2009;D;54;Física;Rio de Janeiro;BR;Brasil;8;
2009;D;54;Física;Rio Grande;BR;Brasil;1;
2009;D;54;Física;Salvador;BR;Brasil;1;
2009;D;54;Física;San José;CR;Costa Rica;1;
2009;D;54;Física;Santa Bárbara D'Oeste;BR;Brasil;1;
2009;D;54;Física;Santa Rita do Passa Quatro;BR;Brasil;1;
2009;D;54;Física;Santafé de Bogotá;CO;Colômbia;1;
2009;D;54;Física;Santiago;CL;Chile;2;
2009;D;54;Física;Santos;BR;Brasil;3;
2009;D;54;Física;São Bernardo do Campo;BR;Brasil;2;
2009;D;54;Física;São Caetano do Sul;BR;Brasil;1;
2009;D;54;Física;São João Nepomuceno;BR;Brasil;1;
2009;D;54;Física;São Luís;BR;Brasil;2;
2009;D;54;Física;São Marcos;BR;Brasil;1;
2009;D;54;Física;São Paulo;BR;Brasil;16;
2009;D;54;Física;Sorocaba;BR;Brasil;1;
2009;D;54;Física;Tapejara;BR;Brasil;1;
2009;D;54;Física;Taubaté;BR;Brasil;1;
2009;D;54;Física;Valinhos;BR;Brasil;2;
2009;D;54;Física;Varginha;BR;Brasil;1;
2009;D;54;Física;Vila Velha;BR;Brasil;1;
2009;D;54;Física;Votuporanga;BR;Brasil;1;
2009;D;55;Química;Adamantina;BR;Brasil;1;
2009;D;55;Química;Alegre;BR;Brasil;1;
2009;D;55;Química;Alexandria;BR;Brasil;1;
2009;D;55;Química;Alfenas;BR;Brasil;1;
2009;D;55;Química;Amambaí;BR;Brasil;1;
2009;D;55;Química;Amargosa;BR;Brasil;1;
2009;D;55;Química;Amparo;BR;Brasil;1;
2009;D;55;Química;Andradas;BR;Brasil;2;
2009;D;55;Química;Angatuba;BR;Brasil;1;
2009;D;55;Química;Apucarana;BR;Brasil;2;
2009;D;55;Química;Apuiarés;BR;Brasil;1;
2009;D;55;Química;Aracaju;BR;Brasil;3;
2009;D;55;Química;Araçatuba;BR;Brasil;2;
2009;D;55;Química;Araguari;BR;Brasil;2;
2009;D;55;Química;Arapiraca;BR;Brasil;1;
2009;D;55;Química;Araraquara;BR;Brasil;2;
2009;D;55;Química;Araras;BR;Brasil;1;
2009;D;55;Química;Assis;BR;Brasil;1;
2009;D;55;Química;Assis Chateaubriand;BR;Brasil;1;
2009;D;55;Química;Barbacena;BR;Brasil;1;
2009;D;55;Química;Bariri;BR;Brasil;1;
2009;D;55;Química;Barretos;BR;Brasil;1;
2009;D;55;Química;Bauru;BR;Brasil;2;
2009;D;55;Química;Bebedouro;BR;Brasil;1;
2009;D;55;Química;Belém;BR;Brasil;2;
2009;D;55;Química;Belo Horizonte;BR;Brasil;2;
2009;D;55;Química;Birigüi;BR;Brasil;1;
2009;D;55;Química;Blumenau;BR;Brasil;2;
2009;D;55;Química;Boa Esperança;BR;Brasil;1;
2009;D;55;Química;Botelhos;BR;Brasil;1;
2009;D;55;Química;Botucatu;BR;Brasil;1;
2009;D;55;Química;Brasília;BR;Brasil;7;
2009;D;55;Química;Cambé;BR;Brasil;1;
2009;D;55;Química;Campestre;BR;Brasil;1;
2009;D;55;Química;Campina da Lagoa;BR;Brasil;1;
2009;D;55;Química;Campina Grande;BR;Brasil;1;
2009;D;55;Química;Campinas;BR;Brasil;42;
2009;D;55;Química;Campo Belo;BR;Brasil;1;
2009;D;55;Química;Canoas;BR;Brasil;2;
2009;D;55;Química;Cantanhede;PT;Portugal;1;
2009;D;55;Química;Capitão de Campos;BR;Brasil;1;
2009;D;55;Química;Caratinga;BR;Brasil;1;
2009;D;55;Química;Carmo do Rio Claro;BR;Brasil;1;
2009;D;55;Química;Caruaru;BR;Brasil;1;
2009;D;55;Química;Casa Branca;BR;Brasil;1;
2009;D;55;Química;Cascavel;BR;Brasil;1;
2009;D;55;Química;Castelo;BR;Brasil;1;
2009;D;55;Química;Catanduva;BR;Brasil;1;
2009;D;55;Química;Catolé do Rocha;BR;Brasil;1;
2009;D;55;Química;Caxias;BR;Brasil;1;
2009;D;55;Química;Caxias do Sul;BR;Brasil;2;
2009;D;55;Química;Charsadda;PK;Paquistão;1;
2009;D;55;Química;Colatina;BR;Brasil;1;
2009;D;55;Química;Colorado;BR;Brasil;1;
2009;D;55;Química;Coronel Fabriciano;BR;Brasil;1;
2009;D;55;Química;Corumbá;BR;Brasil;2;
2009;D;55;Química;Cosmópolis;BR;Brasil;1;
2009;D;55;Química;Cravinhos;BR;Brasil;1;
2009;D;55;Química;Criciúma;BR;Brasil;1;
2009;D;55;Química;Cruz Alta;BR;Brasil;1;
2009;D;55;Química;Dracena;BR;Brasil;1;
2009;D;55;Química;Elias Fausto;BR;Brasil;1;
2009;D;55;Química;Espinosa;BR;Brasil;1;
2009;D;55;Química;Faxinal do Soturno;BR;Brasil;1;
2009;D;55;Química;Feira de Santana;BR;Brasil;1;
2009;D;55;Química;Figueirão;BR;Brasil;1;
2009;D;55;Química;Fortaleza;BR;Brasil;3;
2009;D;55;Química;Foz do Iguaçu;BR;Brasil;1;
2009;D;55;Química;Franca;BR;Brasil;2;
2009;D;55;Química;Goiânia;BR;Brasil;2;
2009;D;55;Química;Guaporé;BR;Brasil;1;
2009;D;55;Química;Guarulhos;BR;Brasil;1;
2009;D;55;Química;Iepê;BR;Brasil;1;
2009;D;55;Química;Itabaiana;BR;Brasil;2;
2009;D;55;Química;Itacoatiara;BR;Brasil;1;
2009;D;55;Química;Itaperuna;BR;Brasil;2;
2009;D;55;Química;Itatiba;BR;Brasil;2;
2009;D;55;Química;Itatinga;BR;Brasil;1;
2009;D;55;Química;Itu;BR;Brasil;1;
2009;D;55;Química;Jacareí;BR;Brasil;1;
2009;D;55;Química;Jaguariúna;BR;Brasil;1;
2009;D;55;Química;Japurá;BR;Brasil;1;
2009;D;55;Química;João Monlevade;BR;Brasil;1;
2009;D;55;Química;João Pessoa;BR;Brasil;2;
2009;D;55;Química;Jundiaí;BR;Brasil;1;
2009;D;55;Química;Karak;PK;Paquistão;2;
2009;D;55;Química;Lahor;PK;Paquistão;1;
2009;D;55;Química;Leme;BR;Brasil;1;
